5,-20.452,-1.741,13.123
2,-36.946,22.466,0.000
5,-8.536,37.189,40.362
5,-21.486,-2.723,7.704
5,-20.105,25.422,25.758
5,29.929,16.577,9.576
2,-6.065,0.006,0.000
2,-22.537,44.504,0.000
2,34.533,-12.638,0.000
2,-5.336,-42.610,0.000
2,33.167,-5.522,0.000
2,37.521,25.150,0.000
2,26.949,45.311,0.000
5,-20.902,22.897,41.049
2,30.179,-22.283,0.000
5,-7.607,36.364,39.582
2,12.476,-26.081,0.000
2,35.489,14.191,0.000
2,-21.772,11.874,0.000
5,-20.300,-3.200,12.951
2,-3.844,20.828,0.000
5,-11.063,35.528,43.888
2,42.173,29.889,0.000
5,-18.843,21.735,22.627
2,-12.728,28.247,0.000
2,26.709,22.417,0.000
5,35.739,26.632,9.490
5,-18.857,23.012,46.914
5,-20.094,-3.013,6.283
2,-28.611,-43.682,0.000
2,10.072,47.829,0.000
2,-0.984,-39.408,0.000
5,-18.797,23.489,30.956
2,-48.649,-11.270,0.000
2,-11.928,17.717,0.000
5,-19.197,17.506,24.949
2,13.833,-21.570,0.000
2,-2.752,16.421,0.000
5,-7.811,36.715,35.749
5,-19.949,-3.297,6.444
2,26.212,43.676,0.000
2,14.113,-22.180,0.000
5,-9.092,35.359,27.264
5,0.550,-16.923,7.959
5,-23.473,23.180,29.111
5,-7.870,32.912,29.718
2,-0.048,31.195,0.000
2,46.997,13.546,0.000
5,0.140,-17.699,7.955
5,-20.901,-4.725,12.390
2,45.586,19.542,0.000
2,26.366,48.182,0.000
2,41.147,32.975,0.000
2,34.366,-28.503,0.000
2,-7.610,21.104,0.000
5,-6.056,37.679,37.890
2,-35.963,21.842,0.000
2,-19.691,26.239,0.000
2,-11.424,-29.120,0.000
2,-32.457,-14.997,0.000
2,-39.933,-22.009,0.000
5,-21.899,21.350,38.298
2,-48.514,23.577,0.000
5,-19.155,24.465,32.529
2,-2.036,39.954,0.000
5,-21.118,-4.716,9.442
2,-38.212,22.938,0.000
5,-18.030,22.492,3.776
2,37.329,-1.332,0.000
7,49.027,36.311,-6.010
2,16.244,13.273,0.000
5,-18.809,22.866,32.488
5,30.306,26.655,12.232
2,-18.000,-28.147,0.000
2,-45.234,2.007,0.000
5,-19.750,22.338,45.110
5,-15.297,38.619,40.071
2,43.821,41.838,0.000
5,-21.141,-3.360,3.832
5,-4.367,-19.599,3.541
2,-5.309,6.235,0.000
5,-7.285,38.441,30.647
2,-19.171,36.762,0.000
2,-9.902,28.450,0.000
5,-9.439,34.771,49.287
2,-49.705,-0.164,0.000
5,-1.100,-14.525,2.041
5,-21.096,23.133,11.970
5,-18.395,23.261,30.066
5,-19.937,-3.821,10.683
6,-34.505,-19.779,51.650
5,-20.044,23.146,41.229
2,9.703,35.299,0.000
5,-9.334,36.307,29.439
5,-14.642,35.768,43.820
5,-19.968,-2.741,12.406
2,21.519,38.712,0.000
5,-11.477,35.668,40.260
2,-46.329,30.360,0.000
2,0.379,-2.755,0.000
2,-41.455,48.778,0.000
2,-6.397,-49.868,0.000
5,-11.355,36.471,35.258
5,-20.993,-3.441,3.051
5,-12.653,35.811,45.210
2,33.116,40.124,0.000
2,19.029,14.740,0.000
2,-45.664,-32.270,0.000
2,4.722,-39.766,0.000
5,-10.391,39.580,38.070
5,-15.894,23.726,25.244
2,9.735,-8.881,0.000
5,0.000,-21.666,4.252
5,-8.662,41.180,41.892
5,-22.823,27.336,33.210
5,-6.527,37.097,37.871
5,-20.182,-3.338,10.143
5,-8.377,31.108,26.787
5,-7.388,36.373,35.872
2,-10.294,-0.493,0.000
5,-18.941,-3.295,6.710
2,45.235,-0.810,0.000
2,-10.462,-49.270,0.000
2,17.138,29.121,0.000
2,-48.286,-0.956,0.000
2,-44.073,22.746,0.000
5,-21.338,-3.387,10.791
5,-20.902,24.419,37.074
5,-18.060,24.284,41.707
5,-9.847,35.194,27.390
5,-19.248,18.262,24.874
5,-7.792,32.086,28.611
5,-11.608,38.008,27.823
5,-14.784,-30.023,9.263
2,-2.333,-42.384,0.000
5,-21.401,21.327,22.039
2,37.290,30.532,0.000
2,19.765,29.873,0.000
5,-19.701,-2.407,13.131
5,-18.333,22.364,42.090
5,-22.249,24.496,25.558
2,15.872,28.099,0.000
5,-18.279,24.769,39.016
5,-8.270,37.227,33.121
2,27.113,6.842,0.000
5,-20.429,-2.733,8.686
2,-30.260,7.186,0.000
2,-24.992,29.675,0.000
5,-20.406,-1.676,13.177
5,0.351,-22.007,7.071
5,-11.751,36.392,15.553
5,-9.942,35.098,53.570
2,-32.087,-18.568,0.000
5,-11.379,34.085,3.983
5,30.072,32.442,13.919
5,-11.321,36.380,32.769
5,-10.653,36.024,39.607
2,-26.806,-27.082,0.000
2,-0.578,34.019,0.000
2,27.013,-43.928,0.000
2,-32.033,47.642,0.000
5,-5.954,34.592,28.995
5,-19.213,18.924,42.797
2,-1.983,-1.899,0.000
5,-10.989,34.794,43.944
5,-20.700,22.752,36.191
5,1.414,-18.174,4.579
2,41.849,0.117,0.000
2,-6.626,41.566,0.000
2,27.667,-39.449,0.000
2,-42.184,-39.019,0.000
2,-20.350,45.753,0.000
2,28.844,-8.771,0.000
2,-21.085,10.119,0.000
5,-19.938,-2.949,7.211
5,-9.027,34.671,34.909
2,18.061,-14.142,0.000
2,19.139,-7.549,0.000
2,33.634,49.482,0.000
5,-18.119,19.954,41.982
2,26.181,-14.168,0.000
5,-7.688,36.558,47.787
2,9.582,48.388,0.000
2,-13.668,-7.501,0.000
2,2.534,-15.301,0.000
6,3.832,5.570,50.339
2,11.826,-22.562,0.000
5,-22.768,20.648,38.006
5,-11.240,34.757,34.301
5,-19.510,27.202,30.099
2,43.101,-9.596,0.000
2,27.056,41.445,0.000
2,-37.932,36.500,0.000
5,-20.453,-2.963,4.017
5,-19.593,24.138,27.972
5,-17.404,36.529,33.718
5,-20.483,-3.075,11.780
5,-12.503,35.722,24.756
5,-20.759,19.102,32.511
5,-21.349,-2.331,6.068
2,25.305,42.546,0.000
2,30.855,-22.629,0.000
2,-9.566,-26.749,0.000
5,-21.043,-2.404,10.753
2,36.964,-35.402,0.000
5,-19.544,22.593,43.558
2,23.950,-10.148,0.000
5,-8.479,37.686,42.542
2,-11.028,-46.757,0.000
2,21.948,25.332,0.000
2,37.746,40.141,0.000
5,-6.697,33.453,46.682
5,-16.966,26.561,39.188
5,-7.694,37.268,42.700
5,-9.265,34.956,34.174
2,-16.736,12.622,0.000
2,-10.368,14.825,0.000
5,-19.205,27.607,34.987
5,0.461,-22.259,5.013
2,-23.581,-8.602,0.000
2,-45.279,24.559,0.000
2,-1.049,-31.518,0.000
2,8.530,-24.811,0.000
2,38.117,-49.992,0.000
2,15.240,19.770,0.000
5,-6.855,36.854,31.386
5,-15.587,-25.529,4.856
5,-9.246,37.047,41.588
5,-12.609,34.335,31.670
2,-33.464,17.471,0.000
5,-20.973,-1.396,9.711
5,-19.946,23.718,28.069
2,-9.540,-23.365,0.000
5,-14.363,23.468,38.846
5,-18.304,23.268,25.905
2,28.673,-32.735,0.000
5,-21.281,23.105,26.831
5,-17.781,23.457,33.445
2,-13.850,26.850,0.000
2,-38.037,-35.384,0.000
5,-18.373,22.060,2.119
5,0.901,-16.628,7.127
5,-11.017,35.359,29.600
2,-6.428,-45.355,0.000
2,-31.773,-27.808,0.000
7,49.281,52.008,43.989
5,-19.131,25.006,22.769
2,-26.215,-43.984,0.000
2,-18.523,22.747,0.000
2,38.970,27.495,0.000
2,23.176,-35.025,0.000
2,-34.350,-42.551,0.000
2,-35.535,26.841,0.000
2,-1.318,-41.503,0.000
5,-10.592,35.734,53.022
5,-20.661,-3.503,8.718
5,-19.551,-3.988,5.179
5,-7.410,38.200,50.125
2,-11.566,-12.224,0.000
2,8.341,-40.714,0.000
2,-24.811,42.125,0.000
2,0.397,-38.861,0.000
2,49.841,-6.395,0.000
2,21.493,-14.102,0.000
5,-18.066,25.124,41.868
2,37.039,0.469,0.000
5,3.592,-16.630,2.347
5,-20.056,-3.401,8.099
2,12.202,-28.823,0.000
5,-21.181,23.227,7.515
2,37.059,47.066,0.000
5,-23.759,27.678,34.124
5,-20.061,-2.676,3.082
2,-33.809,8.831,0.000
2,31.764,-22.637,0.000
5,-17.729,24.751,29.480
5,-8.087,34.608,39.932
5,33.490,27.300,11.503
5,-19.398,21.080,35.471
2,36.988,10.769,0.000
2,32.287,-22.077,0.000
2,38.979,-30.567,0.000
5,24.428,25.442,11.829
2,15.786,-37.264,0.000
5,-14.479,-29.273,9.839
5,-19.994,23.545,45.168
5,-17.491,23.206,27.621
2,9.957,13.328,0.000
5,-19.339,-2.247,11.481
5,-17.226,23.249,32.535
5,35.145,29.386,12.121
2,22.626,7.099,0.000
5,-20.876,-2.775,11.754
5,-9.255,35.187,31.367
5,-19.371,20.005,26.370
2,-47.597,17.071,0.000
5,-9.584,34.755,26.167
2,-4.519,-9.911,0.000
2,45.919,2.187,0.000
2,42.223,-2.517,0.000
5,-18.774,24.744,42.748
2,12.103,-42.822,0.000
2,17.424,-47.253,0.000
5,-18.504,22.670,40.368
2,42.648,33.101,0.000
2,-27.606,49.539,0.000
2,4.826,30.716,0.000
2,-15.145,11.130,0.000
5,-20.000,-3.258,9.115
2,13.446,43.900,0.000
2,-20.174,-28.882,0.000
5,-24.895,21.648,32.025
2,-0.090,34.466,0.000
5,-18.771,24.076,47.987
5,-15.334,-30.449,6.926
5,-18.905,27.476,41.202
5,-23.119,19.660,31.175
5,-20.331,-2.744,3.206
2,-35.736,23.080,0.000
5,-21.748,20.881,31.875
2,-36.210,-1.839,0.000
2,1.063,-39.502,0.000
5,-19.909,23.318,43.303
2,-40.155,30.457,0.000
2,-27.343,42.918,0.000
2,17.142,42.200,0.000
5,-21.865,23.480,32.447
5,-20.424,-3.467,10.229
2,-3.523,47.253,0.000
2,15.290,5.987,0.000
5,-11.978,38.932,27.111
2,32.044,-28.826,0.000
2,-29.460,17.805,0.000
5,-10.881,35.929,25.498
2,-19.935,35.641,0.000
5,-22.179,26.042,36.921
5,-21.467,-2.531,13.834
2,-15.887,-32.528,0.000
2,2.679,43.743,0.000
5,-14.164,-29.494,10.320
2,-38.697,-21.015,0.000
2,-47.281,-25.982,0.000
5,-20.429,-2.205,5.312
2,23.801,-38.187,0.000
5,-19.858,24.037,35.664
2,-45.581,-44.621,0.000
2,-13.021,19.722,0.000
5,-20.764,-4.611,8.208
5,-10.708,34.797,34.227
5,-16.368,23.523,44.138
7,-85.969,-16.819,5.005
2,7.036,-10.815,0.000
2,-43.637,13.033,0.000
2,-17.900,-31.793,0.000
2,-13.019,32.912,0.000
2,19.658,25.265,0.000
2,-23.290,4.141,0.000
2,6.645,2.577,0.000
2,34.866,-18.643,0.000
5,-12.008,-33.549,10.568
2,-8.674,38.027,0.000
2,29.332,-24.542,0.000
5,-10.379,35.432,46.751
2,16.366,31.026,0.000
2,40.021,0.028,0.000
5,-16.700,24.577,39.750
5,-22.095,24.924,31.507
2,23.583,-49.159,0.000
2,-5.193,-11.375,0.000
2,-11.151,7.295,0.000
5,-21.374,26.210,25.984
2,-40.895,45.396,0.000
2,-14.380,15.945,0.000
2,-4.913,16.831,0.000
5,-13.684,-30.032,8.120
5,-20.109,-4.259,4.744
5,3.003,-16.921,5.079
2,1.427,10.808,0.000
5,-22.119,19.672,26.854
2,-47.205,-36.035,0.000
5,-20.850,-3.421,3.769
5,34.652,27.226,10.970
5,-12.061,30.605,30.106
5,33.562,35.163,11.995
2,21.549,-13.437,0.000
5,-23.006,27.915,34.265
2,4.865,0.096,0.000
2,-35.684,2.835,0.000
5,-20.490,28.917,29.315
2,42.589,-39.451,0.000
2,18.896,-13.600,0.000
2,-9.479,47.854,0.000
2,-48.700,34.863,0.000
5,-7.901,36.240,45.899
5,27.828,20.282,12.037
5,-8.862,36.173,38.006
2,33.548,-47.370,0.000
2,-27.563,-44.410,0.000
2,39.973,-10.384,0.000
5,-20.246,-2.187,8.410
5,-10.318,35.438,30.921
2,-48.435,-4.254,0.000
2,-37.240,-6.462,0.000
2,-15.782,-20.656,0.000
5,-22.229,27.330,27.301
5,-17.401,27.420,28.264
5,-18.729,21.570,40.834
2,18.545,-28.689,0.000
5,-13.324,38.462,40.589
2,16.915,-0.577,0.000
5,-6.161,37.904,46.275
2,36.531,24.643,0.000
5,-11.166,34.389,47.138
2,-7.445,11.821,0.000
2,39.053,46.622,0.000
5,28.226,14.860,9.510
2,-24.364,-10.723,0.000
5,0.367,-20.119,7.427
2,-42.346,9.775,0.000
2,-32.134,-46.510,0.000
5,-6.593,37.631,35.495
5,-10.799,41.075,38.858
2,-29.294,0.486,0.000
5,-21.564,28.035,27.715
5,-18.650,26.137,37.068
5,-20.318,-3.239,2.807
5,-21.182,19.934,41.338
5,-19.280,23.903,24.094
2,-1.834,2.230,0.000
5,-11.275,33.100,31.325
5,-15.083,-26.696,2.749
2,-45.674,-48.831,0.000
5,-9.681,36.274,31.805
5,29.712,17.247,9.992
5,-17.194,19.657,27.867
5,-10.941,39.186,39.658
2,-35.694,28.352,0.000
2,-35.283,-40.011,0.000
2,24.019,-12.524,0.000
5,-8.285,35.302,27.333
5,-12.899,-31.699,5.243
2,-36.144,11.730,0.000
5,-22.267,19.780,26.505
5,-11.151,41.348,37.146
5,-9.038,36.261,50.539
5,-9.772,30.992,39.329
2,8.839,25.951,0.000
2,-48.703,49.952,0.000
5,-18.271,20.852,43.255
2,-0.270,-35.492,0.000
5,-19.359,24.377,37.921
5,-22.031,24.381,40.252
5,-20.379,-3.202,8.084
2,-16.628,-13.890,0.000
2,-26.015,-7.217,0.000
2,-6.975,-3.409,0.000
5,-10.934,39.248,43.899
5,-19.714,23.368,29.787
2,14.991,16.173,0.000
2,-48.817,15.996,0.000
2,-36.616,18.432,0.000
2,3.910,-21.168,0.000
5,-9.346,35.821,49.137
2,-2.010,48.418,0.000
5,25.273,18.038,13.644
2,43.519,4.731,0.000
2,9.528,-22.663,0.000
5,-17.982,-30.954,2.701
2,-37.740,41.916,0.000
5,-20.669,17.780,25.559
2,41.395,16.392,0.000
2,-1.636,-4.776,0.000
2,-17.028,-4.196,0.000
2,22.423,42.653,0.000
2,37.504,10.735,0.000
5,-18.096,25.565,23.456
2,-10.266,-1.593,0.000
5,-22.458,27.038,29.279
2,-49.381,21.033,0.000
5,33.705,28.761,11.967
2,47.026,-7.990,0.000
5,-11.206,38.059,29.025
5,-20.525,23.205,36.889
2,-18.441,40.590,0.000
2,44.831,42.837,0.000
2,-8.286,-44.348,0.000
5,-3.244,-20.817,5.180
2,-41.772,46.444,0.000
5,-14.716,36.674,27.517
5,-23.256,24.268,29.045
2,42.118,-4.287,0.000
2,-44.850,-0.682,0.000
2,-33.517,27.968,0.000
2,-27.770,0.107,0.000
2,22.940,16.441,0.000
2,44.027,5.222,0.000
2,40.401,-13.198,0.000
5,27.466,26.517,9.086
2,9.577,20.483,0.000
5,-1.004,-21.228,4.497
5,-11.100,37.922,49.072
2,-48.409,20.789,0.000
5,-24.035,20.897,29.975
2,-47.207,7.556,0.000
5,-23.614,27.723,35.978
5,-21.751,22.038,42.634
2,28.746,-10.237,0.000
2,-42.715,-45.413,0.000
5,-8.114,37.358,42.508
5,-22.448,23.063,27.868
2,14.040,38.014,0.000
2,36.638,-32.727,0.000
2,31.538,-28.601,0.000
5,-20.958,24.074,12.762
5,-18.910,22.795,40.312
2,-45.865,-5.999,0.000
2,-32.026,17.629,0.000
2,-11.017,18.520,0.000
2,-39.083,-22.072,0.000
2,18.768,38.606,0.000
2,35.475,-29.308,0.000
2,-0.349,-7.192,0.000
5,-8.131,33.855,46.998
2,2.471,29.960,0.000
2,4.183,-1.227,0.000
5,-15.346,20.892,35.971
5,31.304,23.714,9.152
5,-20.402,-2.873,14.023
2,-23.238,34.275,0.000
2,-9.868,-5.908,0.000
2,49.657,31.677,0.000
5,-15.908,31.777,27.681
2,-10.962,-40.661,0.000
2,-29.708,23.781,0.000
5,-15.206,23.821,24.970
2,37.533,4.351,0.000
2,4.635,-33.634,0.000
5,-10.605,37.034,21.354
5,-21.481,-3.278,8.117
5,0.331,-19.470,7.717
5,-18.223,24.625,36.291
2,-24.946,-15.967,0.000
5,-19.541,-3.284,11.084
5,-9.929,34.371,45.574
5,-20.677,-3.162,13.288
5,1.190,-18.572,8.306
5,-20.552,-3.249,3.461
5,-21.307,-3.982,12.351
5,-4.492,-16.426,2.850
5,-9.086,39.187,49.650
5,-10.773,35.219,46.647
2,-43.160,-20.888,0.000
2,17.964,-13.488,0.000
5,-13.631,23.554,35.520
5,-20.896,26.712,22.922
5,-18.884,22.115,16.982
5,-23.382,22.940,31.567
5,30.799,16.341,8.458
5,-22.060,-2.184,7.218
2,-12.381,40.047,0.000
5,-5.229,37.536,37.868
2,20.499,-29.693,0.000
2,-9.166,41.414,0.000
2,-26.010,-34.443,0.000
5,-16.296,20.276,36.926
2,-7.471,36.323,0.000
5,-18.914,20.260,21.462
5,-21.653,-2.390,6.833
5,-6.839,37.594,33.171
2,20.099,41.172,0.000
2,-35.889,17.235,0.000
5,-13.445,33.734,49.933
2,-30.906,-11.381,0.000
2,-18.826,21.864,0.000
5,-11.209,36.711,51.741
5,-18.610,23.370,39.723
2,32.842,7.668,0.000
2,-32.446,39.023,0.000
5,-12.424,29.341,35.159
2,38.826,-32.224,0.000
2,40.583,-23.209,0.000
5,-18.044,27.346,37.127
5,-21.680,-4.083,3.792
2,19.732,48.827,0.000
2,49.546,6.644,0.000
5,-9.329,35.723,38.287
5,-9.381,41.389,33.602
5,29.563,28.945,13.356
5,-19.888,18.974,43.559
5,-20.832,-1.877,11.584
5,-22.104,20.485,29.201
2,4.158,-42.828,0.000
2,-33.554,22.568,0.000
2,45.858,-1.000,0.000
5,-20.906,-4.402,8.329
5,-9.917,35.753,31.696
5,24.572,23.887,13.081
5,-12.485,38.231,33.360
5,-13.480,38.758,46.145
5,-21.290,23.210,2.706
